time,site,link,description,theme
2024-12-15 13:55:16,Lrytas,https://www.lrytas.lt/gyvenimo-budas/psichologija/2024/12/15/news/daug-sakantis-pasirinkimas-pasirinkite-laiva-paaiskes-visa-tiesa-apie-jus-35377765,Daug sakantis pasirinkimas: pasirinkite laivą – paaiškės visa tiesa apie jus ,Gyvenimo būdas
2024-12-15 13:55:16,Lrytas,https://www.lrytas.lt/verslas/rinkos-pulsas/2024/12/15/news/bankrutuojanti-alytaus-siuvykla-atleidzia-visus-darbuotojus-35666087,Bankrutuojanti Alytaus siuvykla atleidžia visus darbuotojus ,Verslas
2024-12-15 13:55:16,Lrytas,https://www.lrytas.lt/it/laboratorija/2024/12/15/news/kaip-atrodo-maziausia-sviesos-dalele-pirma-karta-pateike-fotono-vaizda-35610553,Kaip atrodo mažiausia šviesos dalelė? Pirmą kartą pateikė fotono vaizdą ,It ir mokslas
2024-12-15 13:55:16,Lrytas,https://www.lrytas.lt/stilius/karamele/2024/12/15/news/vilniaus-gelezinkelio-stotyje-interaktyvi-kaledine-muge-lauks-staigmenos-35666035,Vilniaus geležinkelio stotyje – interaktyvi kalėdinė mugė: lauks staigmenos ,Stilius
2024-12-15 13:55:16,Delfi,https://www.delfi.lt/verslas/verslas/bankrutuojanti-alytaus-siuvykla-ager-axis-atleidzia-visus-20-darbuotoju-120072323,Bankrutuojanti Alytaus siuvykla „Ager axis“ atleidžia visus 20 darbuotojų  ,Verslas
2024-12-15 13:55:16,Delfi,https://www.delfi.lt//news/daily/politics/budrys-i-sankcionuotu-sakarvelo-politiku-sarasa-itrauktas-salies-premjeras-i-kobakhidze-120072322,Budrys: į sankcionuotų Sakarvelo politikų sąrašą įtrauktas šalies premjeras I. Kobakhidze  ,Politika
2024-12-15 13:55:16,Delfi,https://www.delfi.lt//news/daily/law/buves-radviliskio-rajono-savivaldybes-tarybos-narys-sutiko-grazinti-porsche-nuomai-ir-masinos-remontui-isleistus-pinigus-120072321,Buvęs Radviliškio rajono savivaldybės tarybos narys sutiko grąžinti „Porsche“ nuomai ir mašinos remontui išleistus pinigus  ,Teisė
2024-12-15 14:00:18,Delfi,https://www.delfi.lt/krepsinis/naujienos/eurolygos-pirmojo-rato-finisas-zalgiriui-puiki-galimybe-isitvirtinti-lyderiu-gretose-120072314,Eurolygos pirmojo rato finišas: „Žalgiriui“ – puiki galimybė įsitvirtinti lyderių gretose  ,Krepšinis
2024-12-15 14:09:30,Delfi,https://www.delfi.lt/veidai/zmones/prabanga-alsuojanciame-vakarelyje-sventiskai-nusiteike-kviestiniai-sveciai-ir-salies-izymybes-120072325,Prabanga alsuojančiame vakarėlyje – šventiškai nusiteikę kviestiniai svečiai ir šalies įžymybės   ,Veidai
2024-12-15 14:46:43,Lrytas,https://www.lrytas.lt/gamta/gamtaorai/2024/12/15/news/gyventojams-perspejimas-del-artejancio-stichinio-reiskinio-stai-kas-lietuvoje-desis-jau-pirmadienio-nakti-35666331,Gyventojams – perspėjimas dėl artėjančio stichinio reiškinio: štai kas Lietuvoje dėsis jau pirmadienio naktį ,Gamta
2024-12-15 14:46:43,Lrytas,https://www.lrytas.lt/pasaulis/ivykiai/2024/12/15/news/juodojoje-juroje-rusu-tanklaiviu-avarija-vienas-laivas-paniro-po-vandeniu-skelbia-apie-issiliejusia-nafta-35666461,"Juodojoje jūroje – rusų tanklaivių avarija: vienas laivas paniro po vandeniu, skelbia apie išsiliejusią naftą ",Pasaulis
2024-12-15 14:46:43,Lrytas,https://www.lrytas.lt/gyvenimo-budas/psichologija/2024/12/15/news/vardu-reiksmes-gruodzio-16-22-d-varduvininkai-35345307,Vardų reikšmės: gruodžio 16–22 d. varduvininkai ,Gyvenimo būdas
2024-12-15 14:46:44,Delfi,https://www.delfi.lt/tvarilietuva/zaliasis-menuo/toksikologai-ir-epidemiologai-ispeja-sildyti-maista-plastikineje-taroje-mikrobangu-krosneleje-pavojinga-120071951,Toksikologai ir epidemiologai įspėja: šildyti maistą plastikinėje taroje mikrobangų krosnelėje – pavojinga  ,Tvari Lietuva
2024-12-15 14:46:44,Delfi,https://www.delfi.lt//news/daily/world/lenkijos-parlamento-pirmininkas-prezidento-rinkimuose-atstovaus-dvi-partijas-120072333,Lenkijos parlamento pirmininkas prezidento rinkimuose atstovaus dvi partijas  ,Užsienyje
2024-12-15 14:46:44,Delfi,https://www.delfi.lt//news/daily/politics/siulo-praplesti-politiku-deklaraciju-turini-pataisos-ipareigotu-nurodyti-visus-galiojancius-sandorius-ir-akcijas-120072332,Siūlo praplėsti politikų deklaracijų turinį: pataisos įpareigotų nurodyti visus galiojančius sandorius ir akcijas  ,Politika
2024-12-15 14:46:44,Delfi,https://www.delfi.lt//news/daily/world/afd-kvestionuoja-vokietijos-naryste-nato-120072330,AfD kvestionuoja Vokietijos narystę NATO  ,Užsienyje
2024-12-15 14:46:44,Delfi,https://www.delfi.lt//news/daily/politics/neeilines-krizes-ir-pajudintos-kedes-kaip-istorijoje-isliks-darba-baigusi-simonytes-vyriausybe-120071380,Neeilinės krizės ir pajudintos kėdės: kaip istorijoje išliks darbą baigusi Šimonytės Vyriausybė  (6) ,Politika
2024-12-15 14:46:44,Delfi,https://www.delfi.lt//news/daily/world/rusijos-pajegu-bazese-sirijoje-neiprastas-sujudimas-120072324,Rusijos pajėgų bazėse Sirijoje – neįprastas sujudimas  ,Užsienyje
2024-12-15 14:46:44,Delfi,https://www.delfi.lt//news/daily/crime/daugiabucio-laiptineje-vilniuje-uzpulta-ir-apiplesta-moteris-120072329,Daugiabučio laiptinėje Vilniuje užpulta ir apiplėšta moteris  ,Kriminalai ir nelaimės
2024-12-15 14:46:44,Delfi,https://www.delfi.lt//news/daily/lithuania/meteorologai-perspeja-nakti-kils-labai-stiprus-vejas-120072328,Meteorologai perspėja: naktį kils labai stiprus vėjas  ,Lietuvoje
2024-12-15 15:08:13,Lrytas,https://www.lrytas.lt/pasaulis/konfliktai-ir-saugumas/2024/12/15/news/nuo-karjeros-londone-iki-tukstanciu-tevynainiu-zudiko-b-al-assado-gyvenime-viska-pakeite-lemtingas-ivykis-35615992,Nuo karjeros Londone iki tūkstančių tėvynainių žudiko: B. al-Assado gyvenime viską pakeitė lemtingas įvykis ,Pasaulis
2024-12-15 15:08:14,Delfi,https://www.delfi.lt//news/daily/world/du-rusijos-tanklaiviai-patyre-dideles-avarijas-paniro-po-vandeniu-i-jura-issiliejo-nafta-120072337,"Du Rusijos tanklaiviai patyrė dideles avarijas: paniro po vandeniu, į jūrą išsiliejo nafta  ",Užsienyje
2024-12-15 15:08:14,Delfi,https://www.delfi.lt//news/daily/politics/budrys-i-sankcionuotu-sakarvelo-politiku-sarasa-itrauktas-salies-premjeras-kobakhidze-120072322,Budrys: į sankcionuotų Sakarvelo politikų sąrašą įtrauktas šalies premjeras Kobakhidze  ,Politika
2024-12-15 15:21:20,Delfi,https://www.delfi.lt/verslas/mano-eurai/artejame-prie-isejimo-i-pensija-65-eriu-kitamet-ilges-butinasis-stazas-120071418,Artėjame prie išėjimo į pensiją 65-erių: kitąmet ilgės būtinasis stažas  ,Verslas
2024-12-15 15:21:20,Delfi,https://www.delfi.lt/veidai/muzika/sel-koncerte-be-incidentu-neapsieita-septyni-vyrai-pristatyti-i-policijos-komisariata-pradetas-ikiteisminis-tyrimas-120072335,"„SEL“ koncerte be incidentų neapsieita: septyni vyrai pristatyti į policijos komisariatą, pradėtas ikiteisminis tyrimas  ",Veidai
2024-12-15 15:51:25,Delfi,https://www.delfi.lt//news/daily/world/estija-ivede-sankcijas-dar-14-ai-sakartvelo-pareigunu-ir-teiseju-120072340,Estija įvedė sankcijas dar 14-ai Sakartvelo pareigūnų ir teisėjų  ,Užsienyje
2024-12-15 15:51:25,Delfi,https://www.delfi.lt/verslas/verslas/fntt-ivertinus-kad-virtualiu-valiutu-operatoriai-yra-tarp-rizikingiausiu-sektoriu-ju-atstovai-teigia-situacija-sudetingesne-120072339,"FNTT įvertinus, kad virtualių valiutų operatoriai yra tarp rizikingiausių sektorių, jų atstovai teigia: situacija sudėtingesnė  ",Verslas
2024-12-15 18:11:36,Lrytas,https://www.lrytas.lt/lietuvosdiena/aktualijos/2024/12/15/news/naujoje-vyriausybeje-tik-4-moterys-ekspertai-kalba-apie-siunciama-zinia-ir-tamsiaja-tokiu-postu-puse-35626340,Naujoje Vyriausybėje – tik 4 moterys: ekspertai kalba apie siunčiamą žinią ir tamsiąją tokių postų pusę  (1) ,Lietuvos diena
2024-12-15 18:11:36,Lrytas,https://www.lrytas.lt/sportas/startai/2024/12/15/news/rusai-su-pasididziavimu-ivardino-zmogu-kurio-skundu-deka-is-pasaulio-funkcinio-sporto-cempionato-isprasyta-k-dudaite-35666724,"Rusai su pasididžiavimu įvardino žmogų, dėl kurio skundų iš pasaulio funkcinio sporto čempionato išprašyta K. Dūdaitė  (5) ",Sportas
2024-12-15 18:11:36,Lrytas,https://www.lrytas.lt/auto/rinka/2024/12/15/news/keistas-autobusas-vilnieciu-nesuzavejo-gedo-kentejo-nuo-vandalu-teko-keisti-marsruta-35616021,"Keistas autobusas vilniečių nesužavėjo: gedo, kentėjo nuo vandalų, teko keisti maršrutą ",Auto
2024-12-15 18:11:36,Lrytas,https://www.lrytas.lt/sveikata/gyvenu-sveikai/2024/12/15/news/lietuviu-karininko-palikuonis-singapure-iesko-rakto-i-laiminga-senatve-35599515,Lietuvių karininko palikuonis Singapūre ieško rakto į laimingą senatvę ,Sveikata
2024-12-15 18:11:36,Lrytas,https://www.lrytas.lt/zmones/veidai-ir-vardai/2024/12/15/news/vilniuje-prabangus-kaledinis-vakarelis-atvyko-ir-v-siegel-bei-i-stumbriene-35667542,Vilniuje – prabangus kalėdinis vakarėlis: atvyko ir V. Siegel bei I. Stumbrienė ,Žmonės
2024-12-15 18:11:36,Lrytas,https://www.lrytas.lt/zmones/muzika/2024/12/15/news/zalgirio-arenoje-ivyko-ispudingas-sel-koncertas-sou-stebejo-sausakimsa-arena-35667078,Žalgirio arenoje įvyko įspūdingas „SEL“ koncertas: šou stebėjo sausakimša arena ,Žmonės
2024-12-15 18:11:36,Lrytas,https://www.lrytas.lt/zmones/veidai-ir-vardai/2024/12/15/news/inga-stumbriene-pasirode-su-nauja-suknele-ir-rankine-kaina-atima-zada-35666723,Inga Stumbrienė pasirodė su nauja suknele ir rankine: kaina atima žadą ,Žmonės
2024-12-15 18:11:36,Lrytas,https://www.lrytas.lt/tevams/vaikai/2024/12/15/news/masazuotoja-dalinasi-profilaktiniais-pratimais-vaiku-ploksciapedystes-prevencijai-32728478,Masažuotoja dalinasi profilaktiniais pratimais vaikų plokščiapėdystės prevencijai  ,Tėvams
2024-12-15 18:11:36,Lrytas,https://www.lrytas.lt/it/laboratorija/2024/12/15/news/skystas-metalas-padeda-sukurti-dirbtines-kraujagysles-35608644,Skystas metalas padeda sukurti dirbtines kraujagysles ,It ir mokslas
2024-12-15 18:11:36,Lrytas,https://www.lrytas.lt/verslas/rinkos-pulsas/2024/12/15/news/fntt-ivertinus-kad-virtualiu-valiutu-operatoriai-yra-tarp-rizikingiausiu-sektoriu-ju-atstovai-teigia-situacija-sudetinges-35666703,"FNTT įvertinus, kad virtualių valiutų operatoriai yra tarp rizikingiausių sektorių, jų atstovai teigia: situacija sudėtingesnė ",Verslas
2024-12-15 18:11:36,Lrytas,https://www.lrytas.lt/sportas/krepsinis/2024/12/15/news/giedrius-zibenas-iki-darbo-ryte-buvau-savanaudiskas-treneris--35667415,Giedrius Žibėnas: „Iki darbo „Ryte“ buvau savanaudiškas treneris“ ,Sportas
2024-12-15 18:11:36,Lrytas,https://www.lrytas.lt/sportas/startai/2024/12/15/news/lemiamoje-pasaulio-cempionato-atrankos-dvikovoje-lietuvos-rankininkes-susitiks-su-fareru-salu-rinktine-35667801,Lemiamoje pasaulio čempionato atrankos dvikovoje Lietuvos rankininkės susitiks su Farerų salų rinktine ,Sportas
2024-12-15 18:11:36,Lrytas,https://www.lrytas.lt/sportas/krepsinis/2024/12/15/news/karaliaus-mindaugo-taures-burtai-mesti-rytas-ir-zalgiris-suzinojo-varzovus-35667893,Karaliaus Mindaugo taurės burtai mesti: „Rytas“ ir „Žalgiris“ sužinojo varžovus ,Sportas
2024-12-15 18:11:36,Lrytas,https://www.lrytas.lt/pasaulis/ivykiai/2024/12/15/news/brazilijos-prezidentas-po-skubios-operacijos-israsytas-is-ligonines-35667543,Brazilijos prezidentas po skubios operacijos išrašytas iš ligoninės ,Pasaulis
2024-12-15 18:11:37,Delfi,https://www.delfi.lt/veidai/muzika/koncertu-maniako-ispazintis-organizatoriu-klaidos-atlikeju-kaprizai-istikimu-gerbeju-isdaigos-120072360,"Koncertų maniako išpažintis: organizatorių klaidos, atlikėjų kaprizai, ištikimų gerbėjų išdaigos  ",Veidai
2024-12-15 18:11:37,Delfi,https://www.delfi.lt//news/daily/world/po-zmogzudystes-niujorke-prasiverze-amerikieciu-pyktis-120071164,Po žmogžudystės Niujorke prasiveržė amerikiečių pyktis  ,Užsienyje
2024-12-15 18:11:37,Delfi,https://www.delfi.lt/krepsinis/naujienos/istraukti-karaliaus-mindaugo-taures-ketvirtfinalio-burtai-120072288,Ištraukti Karaliaus Mindaugo taurės ketvirtfinalio burtai  ,Krepšinis
2024-12-15 18:11:37,Delfi,https://www.delfi.lt//news/daily/world/jav-pareigunai-palaiko-tiesioginius-rysius-su-rezima-nuvertusiais-sirijos-sukileliais-120072358,JAV pareigūnai palaiko „tiesioginius ryšius“ su režimą nuvertusiais Sirijos sukilėliais  ,Užsienyje
2024-12-15 18:11:37,Delfi,https://www.delfi.lt/verslas/verslas/kaimo-parduotuve-valdanti-janina-kitu-metu-naujove-gali-reiksti-kaimo-parduotuviu-eros-pabaiga-120071787,Kaimo parduotuvę valdanti Janina: kitų metų naujovė gali reikšti kaimo parduotuvių eros pabaigą  (1) ,Verslas
2024-12-15 18:11:37,Delfi,https://www.delfi.lt//news/daily/lithuania/sakaliene-diskutuoti-apie-pasitraukima-is-priespestines-minas-draudziancios-otavos-konvencijos-yra-prasminga-120072353,Šakalienė: diskutuoti apie pasitraukimą iš priešpėstines minas draudžiančios Otavos konvencijos yra prasminga  ,Lietuvoje
2024-12-15 18:11:37,Delfi,https://www.delfi.lt//news/ringas/lit/rimvydas-valatka-desperados-braskes-120072352,"Rimvydas Valatka. Desperados, braškės! (13) ",Nuomonės
2024-12-15 18:11:37,Delfi,https://www.delfi.lt//news/daily/world/turkija-siulo-karine-parama-sirijos-sukileliams-120072350,Turkija siūlo karinę paramą Sirijos sukilėliams  ,Užsienyje
2024-12-15 18:11:37,Delfi,https://www.delfi.lt//news/daily/lithuania/kadencija-baiges-seimas-pasizymejo-priimtu-teises-aktu-gausa-120072349,Kadenciją baigęs Seimas pasižymėjo priimtų teisės aktų gausa  ,Lietuvoje
2024-12-15 18:11:37,Delfi,https://www.delfi.lt//news/daily/politics/vyriausybe-suformuota-taciau-sirinskiene-mato-viena-rizika-tai-opesnis-klausimas-120072106,"Vyriausybė suformuota, tačiau Širinskienė mato vieną riziką: tai opesnis klausimas (21) ",Politika
2024-12-15 18:11:37,Delfi,https://www.delfi.lt//news/daily/crime/utenoje-prisidirbo-moteris-ir-vyras-budami-girti-talze-vienas-kita-120072347,Utenoje prisidirbo moteris ir vyras – būdami girti talžė vienas kitą  ,Kriminalai ir nelaimės
2024-12-15 18:11:37,Delfi,https://www.delfi.lt/veidai/zmones/kaledu-eglutes-nepuosti-planavusi-edita-mildazyte-zodzio-neistesejo-parodzius-rezultata-komplimentu-jura-120072316,Kalėdų eglutės nepuošti planavusi Edita Mildažytė žodžio neištesėjo: parodžius rezultatą – komplimentų jūra  ,Veidai
2024-12-15 18:40:08,Lrytas,https://www.lrytas.lt/gyvenimo-budas/likimai/2024/12/15/news/gimus-issvajotam-sunui-seimos-gyvenimas-subyrejo-i-sipulius-nelauke-tokio-isbandymo-35599492,Gimus išsvajotam sūnui šeimos gyvenimas subyrėjo į šipulius: nelaukė tokio išbandymo ,Gyvenimo būdas
2024-12-15 18:50:10,Lrytas,https://www.lrytas.lt/verslas/agro-naujienos/2024/12/15/news/sulciu-spaudyklos-siemet-turejo-nemazai-darbo-zmoniu-pageidavimai-isskirtiniai-35377286,Sulčių spaudyklos šiemet turėjo nemažai darbo: žmonių pageidavimai – išskirtiniai ,Verslas
2024-12-15 19:00:11,Delfi,https://www.delfi.lt/veidai/uzsienio-zvaigzdes/princo-louiso-rankose-vos-iziurimas-ranka-rasytas-laiskelis-zodziai-griebia-uz-sirdies-120072305,Princo Louiso rankose – vos įžiūrimas ranka rašytas laiškelis: žodžiai griebia už širdies  ,Veidai
2024-12-15 19:00:11,Delfi,https://www.delfi.lt/sportas/plaukimas/auksinis-plaukimas-ruta-meilutyte-apgyne-pasaulio-cempiones-titula-120072343,Auksinis plaukimas: Rūta Meilutytė apgynė pasaulio čempionės titulą  ,Sportas
2024-12-15 19:10:12,Lrytas,https://www.lrytas.lt/lietuvosdiena/aktualijos/2024/12/15/news/vilniaus-teiseju-akibrokstas-per-tevu-skyrybu-drama-8-metu-mergaite-siunciama-i-karo-draskoma-ukraina-35624759,Vilniaus teisėjų akibrokštas: per tėvų skyrybų dramą 8 metų mergaitė siunčiama į karo draskomą Ukrainą Lrytas patikrino: rajonas nuolat bombarduojamas,Lietuvos diena
2024-12-15 19:10:12,Lrytas,https://www.lrytas.lt/sportas/startai/2024/12/15/news/auksinis-r-meilutytes-plaukimas-tapo-pasaulio-cempione-35667948,Auksinis R. Meilutytės plaukimas – tapo pasaulio čempione ,Sportas
2024-12-15 19:10:13,Delfi,https://www.delfi.lt//news/daily/lithuania/perspeja-vairuotojus-keliuose-plikledis-120072362,Perspėja vairuotojus: keliuose – plikledis  ,Lietuvoje
2024-12-15 19:10:13,Delfi,https://www.delfi.lt/krepsinis/naujienos/zalgiris-pergalinga-serija-pratese-vietinese-pirmenybese-120072364,„Žalgiris“ pergalingą seriją pratęsė vietinėse pirmenybėse  ,Krepšinis
2024-12-15 19:10:13,Delfi,https://www.delfi.lt//news/daily/lithuania/sirijoje-pralaimeje-putinas-ir-jo-sajungininkai-ne-veltui-dairosi-per-peti-ka-ir-kur-dabar-pasieks-ukrainos-kersto-ranka-120072112,Sirijoje pralaimėję Putinas ir jo sąjungininkai ne veltui dairosi per petį: ką ir kur dabar pasieks Ukrainos keršto ranka   ,Lietuvoje
2024-12-15 19:20:14,Lrytas,https://www.lrytas.lt/skonis/pasigamink/2024/12/15/news/kokosinis-lasisos-karis-uztruksite-vos-keliolika-minuciu-o-vakariene-paversite-tikru-aromatu-ir-skoniu-fiesta-35613414,"Kokosinis lašišos karis: užtruksite vos keliolika minučių, o vakarienę paversite tikra aromatų ir skonių fiesta ",Skonis
2024-12-15 19:20:14,Lrytas,https://www.lrytas.lt/sportas/krepsinis/2024/12/15/news/-zalgiris-neleido-neptunui-sukurti-staigmenos-namie-aptalze-klaipediecius-35667906,„Žalgiris“ neleido „Neptūnui“ sukurti staigmenos – namie aptalžė klaipėdiečius ,Sportas
2024-12-15 19:20:14,Delfi,https://www.delfi.lt/sportas/kitos-sporto-sakos/auksine-karuna-ant-galvos-islaikiusi-meilutyte-zada-svesti-jausmas-geras-esu-laiminga-120072356,"Auksinę karūną ant galvos išlaikiusi Meilutytė žada švęsti: jausmas – geras, esu laiminga  ",Sportas
2024-12-15 19:30:16,Delfi,https://www.delfi.lt/maistas/laukines-zasys/uzkalnis-patvirtino-taip-lietuva-yra-picu-salis-120072365,"Užkalnis patvirtino: taip, Lietuva yra picų šalis  ",Maistas
2024-12-15 20:01:10,Lrytas,https://www.lrytas.lt/sportas/startai/2024/12/15/news/danui-rapsiui-iki-medalio-truko-akimirkos-uzeme-ketvirtaja-vieta-35668427,Danui Rapšiui iki medalio trūko akimirkos – užėmė ketvirtąją vietą ,Sportas
2024-12-15 20:01:10,Lrytas,https://www.lrytas.lt/lietuvosdiena/nelaimes/2024/12/15/news/panevezio-rajone-automobilis-partrenke-ir-mirtinai-suzalojo-dviratininka-35668444,Panevėžio rajone automobilis partrenkė ir mirtinai sužalojo dviratininką ,Lietuvos diena
2024-12-15 20:01:11,Delfi,https://www.delfi.lt//news/daily/crime/skaudi-avarija-panevezio-rajone-automobilis-prazude-dviratininka-120072368,Skaudi avarija Panevėžio rajone – automobilis pražudė dviratininką  ,Kriminalai ir nelaimės
2024-12-15 20:01:11,Delfi,https://www.delfi.lt/sportas/plaukimas/rapsi-nuo-pasaulio-cempionato-bronzos-apdovanojimo-skyre-akimirka-120072367,Rapšį nuo pasaulio čempionato bronzos apdovanojimo skyrė akimirka  ,Sportas
2024-12-15 20:01:11,Delfi,https://www.delfi.lt/kultura/naujienos/zmogus-kosmosas-ir-jo-muzikines-misles-120070383,Žmogus Kosmosas ir jo muzikinės mįslės  ,Kultūra
2024-12-15 20:01:11,Delfi,https://www.delfi.lt//news/daily/lithuania/budrys-susitiko-su-eurokomisaru-kubiliumi-120072366,Budrys susitiko su eurokomisaru Kubiliumi  ,Lietuvoje
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/lietuvosdiena/aktualijos/2024/12/16/news/pasodins-i-svarbia-kede-nustekentas-r-zemaitaitis-is-koalicijos-partneriu-laukia-rimtos-kompensacijos-35673856,Pasodins į svarbią kėdę? Nustekentas R. Žemaitaitis iš koalicijos partnerių laukia rimtos kompensacijos  (6) ,Lietuvos diena
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/pasaulis/ivykiai/2024/12/16/news/is-sakartvelo-astri-reakcija-i-lietuvos-ir-estijos-sankcijas-prabilo-apie-sovietini-mentaliteta-35673726,Iš Sakartvelo – aštri reakcija į Lietuvos ir Estijos sankcijas: prabilo apie sovietinį mentalitetą  (23) ,Pasaulis
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/gamta/zeme/2024/12/16/news/nereikejo-ne-grinco-neatlaikiusios-vejo-viena-po-kitos-griuvo-miestu-kaledines-eglutes-35671426,Nereikėjo nė Grinčo: neatlaikiusios vėjo viena po kitos griuvo miestų kalėdinės eglutės Krito ir Alytaus žaliaskarė (2) ,Gamta
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/verslas/rinkos-pulsas/2024/12/16/news/vilniuje-negalejo-nusileisti-du-lektuvai-paaiskino-kodel-buvo-nukreipti-35674031,"Vilniuje negalėjo nusileisti du lėktuvai: paaiškino, kodėl buvo nukreipti ",Verslas
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/gamta/gamtaorai/2024/12/16/news/po-perspejimo-apie-stichini-reiskini-pirmosios-zinios-apie-padarinius-medziai-virto-ant-keliu-35670266,"Įsismarkavęs vėjas neskuba rimti: virsta stulpai ir stotelės, be elektros – virš 20 tūkst. žmonių  (1) ",Gamta
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/it/ismanyk/2024/12/16/news/ukrainos-kariuomene-gavo-nauja-ir-ypatinga-karine-technika-35671204,Ukrainos kariuomenė gavo naują ir ypatingą karinę techniką  (1) ,It ir mokslas
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/lietuvosdiena/aktualijos/2024/12/16/news/mire-jauna-konservatoriu-politike-ieva-kairyte-35672626,Mirė jauna konservatorių politikė Ieva Kairytė  (6) ,Lietuvos diena
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/pasaulis/ivykiai/2024/12/16/news/kerces-sasiauryje-esantis-turkijos-laivas-siuncia-nelaimes-signala-35674852,Kerčės sąsiauryje esantis Turkijos laivas siunčia nelaimės signalą ,Pasaulis
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/sportas/startai/2024/12/16/news/aiski-suma-kuria-uz-auksini-sou-budapeste-gaus-r-meilutyte-35670646,"Aiški suma, kurią už auksinį šou Budapešte gaus R. Meilutytė  (5) ",Sportas
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/lietuvosdiena/aktualijos/2024/12/16/news/ministru-kabineta-ivertines-g-paluckas-prisimine-skambia-i-simonytes-fraze-as-ja-pradedu-suprasti--35673205,Ministrų kabinetą įvertinęs G. Paluckas prisiminė skambią I. Šimonytės frazę: „Aš ją pradedu suprasti“    (3) ,Lietuvos diena
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/pasaulis/konfliktai-ir-saugumas/2024/12/16/news/karas-ukrainoje-ispejo-del-neisvengiamo-trecio-karo-etapo-ir-kas-gali-buti-lemtinga-klaida-35667414,Karas Ukrainoje. Iš D. Kulebos – žinia dėl D. Trumpo ambicijų: taika dar neįmanoma  (1) ,Pasaulis
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/gyvenimo-budas/horoskopai/2024/12/16/news/astrologe-sio-zenklo-laukia-viena-laimingiausiu-menesio-dienu-naudokites-proga-35672790,Astrologė: šio ženklo laukia viena laimingiausių mėnesio dienų – naudokitės proga ,Gyvenimo būdas
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/zmones/veidai-ir-vardai/2024/12/16/news/prabangiame-vakare-krauja-kaitinantys-v-siegel-ir-jos-draugiu-ivaizdziai-parode-daugiau-nei-iprastai-35674573,"Prabangiame vakare – kraują kaitinantys V. Siegel ir jos draugių įvaizdžiai: parodė daugiau, nei įprastai ",Žmonės
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/zmones/veidai-ir-vardai/2024/12/16/news/pirmoje-sel-koncerto-eileje-retai-viesumoje-matoma-jo-mylimoji-prabilo-apie-jausmus-35673858,Pirmoje „SEL“ koncerto eilėje – retai viešumoje matoma jo mylimoji: prabilo apie jausmus  (1) ,Žmonės
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/sportas/krepsinis/2024/12/16/news/alba-naujoka-isskyres-a-trinchieri-apie-d-giedraicio-situacija-ir-t-dimsos-reabilitacija-35670251,ALBA naujoką išskyręs A. Trinchieri – apie D. Giedraičio situaciją ir T. Dimšos reabilitaciją ,Sportas
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/lietuvosdiena/aktualijos/2024/12/16/news/g-paluckas-dar-neapsisprende-ar-sieks-lsdp-pirmininko-posto-premjero-pareigos-yra-zveriskai-sunkios-35673859,"G. Paluckas dar neapsisprendė, ar sieks LSDP pirmininko posto: premjero pareigos yra žvėriškai sunkios  (3) ",Lietuvos diena
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/bendraukime/reporteris/2024/12/16/news/kaunieciu-akys-raibo-nuo-tiek-sveciu-is-laplandijos-praeiviai-kalbino-juos-ir-fotografavo-35672208,Kauniečių akys raibo nuo tiek svečių „iš Laplandijos“: praeiviai kalbino juos ir fotografavo ,Bendraukime
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/verslas/mano-pinigai/2024/12/16/news/vmi-perspeja-tukstanciams-gyventoju-liko-paskutine-diena-sumoketi-si-mokesti-35671738,VMI perspėja – tūkstančiams gyventojų liko paskutinė diena sumokėti šį mokestį ,Verslas
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/pasaulis/ivykiai/2024/12/16/news/europos-sajunga-kamuoja-rimta-problema-priemones-negelbsti-ekspertai-perspeja-del-katastrofisku-padariniu-35616003,"Europos Sąjungą kamuoja rimta problema: priemonės negelbsti, ekspertai perspėja dėl katastrofiškų padarinių  (6) ",Pasaulis
2024-12-16 13:59:37,Lrytas,https://www.lrytas.lt/tevams/seimos-gidas/2024/12/16/news/kaledu-senelis-sufleruoja-top-10-geidziamiausiu-zaislu-po-eglute-35674574,Kalėdų Senelis sufleruoja: TOP 10 geidžiamiausių žaislų po eglute ,Tėvams
